Name,Review,Date,Star Rating
E R.,Low key [Upgrade to see in full],6/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ken S.,KenScal [Upgrade to see in full],12/1/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Diana F [Upgrade to see in full],Went he [Upgrade to see in full],1/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sonya Z [Upgrade to see in full],The chi [Upgrade to see in full],10/9/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Noemi R [Upgrade to see in full],Good an [Upgrade to see in full],2/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lawrenc [Upgrade to see in full],This is [Upgrade to see in full],8/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Vivian  [Upgrade to see in full],I love  [Upgrade to see in full],8/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Anne S.,Fantast [Upgrade to see in full],11/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jay S.,Beautif [Upgrade to see in full],1/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
George  [Upgrade to see in full],We have [Upgrade to see in full],2/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mark M.,Dear me [Upgrade to see in full],10/14/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elise B [Upgrade to see in full],Very ni [Upgrade to see in full],1/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lisa T.,I had s [Upgrade to see in full],3/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maëve B [Upgrade to see in full],GREAT R [Upgrade to see in full],6/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Marie A [Upgrade to see in full],The bes [Upgrade to see in full],2/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chaiti  [Upgrade to see in full],This is [Upgrade to see in full],5/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tony R.,I wish  [Upgrade to see in full],5/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Juliet  [Upgrade to see in full],After g [Upgrade to see in full],7/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Keith R [Upgrade to see in full],HAVE AG [Upgrade to see in full],3/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Geno N.,Wonderf [Upgrade to see in full],5/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Gidgets [Upgrade to see in full],I'm gla [Upgrade to see in full],9/28/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tonguç  [Upgrade to see in full],Great p [Upgrade to see in full],2/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Benjami [Upgrade to see in full],This re [Upgrade to see in full],7/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aimua E [Upgrade to see in full],It's ju [Upgrade to see in full],4/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Paul C.,it's st [Upgrade to see in full],10/18/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Avita A [Upgrade to see in full],Came he [Upgrade to see in full],1/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Pete B.,Had a g [Upgrade to see in full],10/1/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sam D.,We sat  [Upgrade to see in full],12/7/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],Excelle [Upgrade to see in full],11/20/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Adi K.,Best me [Upgrade to see in full],8/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Yasmin  [Upgrade to see in full],Finally [Upgrade to see in full],1/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sean W.,Have be [Upgrade to see in full],10/8/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Miki N.,Phenome [Upgrade to see in full],10/9/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lei K.,It was  [Upgrade to see in full],9/6/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Sasha E [Upgrade to see in full],It's cu [Upgrade to see in full],6/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jason M [Upgrade to see in full],This ve [Upgrade to see in full],5/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Camille [Upgrade to see in full],Coq à v [Upgrade to see in full],5/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],Delicio [Upgrade to see in full],7/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lena V.,What a  [Upgrade to see in full],7/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ron W.,"Love, l [Upgrade to see in full]",7/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alan M.,Visited [Upgrade to see in full],6/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rodrigo [Upgrade to see in full],This li [Upgrade to see in full],7/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Susan P [Upgrade to see in full],Excelle [Upgrade to see in full],7/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Irina S [Upgrade to see in full],Amazing [Upgrade to see in full],5/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jacky T [Upgrade to see in full],The lov [Upgrade to see in full],4/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tyler D [Upgrade to see in full],A wonde [Upgrade to see in full],3/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Petal T [Upgrade to see in full],Simply  [Upgrade to see in full],3/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Pups H.,Charmin [Upgrade to see in full],11/21/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Hollis  [Upgrade to see in full],We live [Upgrade to see in full],2/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
King P.,culinar [Upgrade to see in full],3/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Blake B [Upgrade to see in full],I am so [Upgrade to see in full],2/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Megan H [Upgrade to see in full],This is [Upgrade to see in full],2/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jacquel [Upgrade to see in full],The duc [Upgrade to see in full],8/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Janice  [Upgrade to see in full],We've b [Upgrade to see in full],12/11/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Otis S.,It's sa [Upgrade to see in full],10/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joseph  [Upgrade to see in full],This pl [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Clare P [Upgrade to see in full],Tasting [Upgrade to see in full],9/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Evan O.,Amazing [Upgrade to see in full],7/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Thomas  [Upgrade to see in full],I live  [Upgrade to see in full],6/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mark M.,Outstan [Upgrade to see in full],7/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mladjen [Upgrade to see in full],Perfect [Upgrade to see in full],6/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Al T.,I was t [Upgrade to see in full],10/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
A B.,Nothing [Upgrade to see in full],8/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Z T.,"Yes, th [Upgrade to see in full]",12/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Robin R [Upgrade to see in full],Fabulou [Upgrade to see in full],7/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
