Name,Review,Date,Star Rating
Kellie  [Upgrade to see in full],This wa [Upgrade to see in full],8/12/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Sable B [Upgrade to see in full],We made [Upgrade to see in full],10/9/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kendal  [Upgrade to see in full],The foo [Upgrade to see in full],11/16/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Angela  [Upgrade to see in full],I give  [Upgrade to see in full],10/7/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],This pl [Upgrade to see in full],11/19/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rose L.,Fried c [Upgrade to see in full],5/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Diane B [Upgrade to see in full],My frie [Upgrade to see in full],12/26/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dreyvon [Upgrade to see in full],First o [Upgrade to see in full],4/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kim R.,That wa [Upgrade to see in full],6/16/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Reggie  [Upgrade to see in full],Did the [Upgrade to see in full],6/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Charley [Upgrade to see in full],I'm a b [Upgrade to see in full],12/16/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ada W.,It is l [Upgrade to see in full],12/13/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Michael [Upgrade to see in full],Amazing [Upgrade to see in full],1/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Avilla  [Upgrade to see in full],The Tri [Upgrade to see in full],1/24/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Shon T.,This re [Upgrade to see in full],4/8/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Keiva M [Upgrade to see in full],An unpl [Upgrade to see in full],10/12/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Chris M [Upgrade to see in full],Great s [Upgrade to see in full],7/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Muhamme [Upgrade to see in full],I'm fro [Upgrade to see in full],10/1/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kimberl [Upgrade to see in full],We were [Upgrade to see in full],3/19/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sabrina [Upgrade to see in full],We hear [Upgrade to see in full],7/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Shanta  [Upgrade to see in full],Blvd Bi [Upgrade to see in full],7/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tina C.,Amazing [Upgrade to see in full],5/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jay V.,I am al [Upgrade to see in full],4/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Yasmin  [Upgrade to see in full],I've be [Upgrade to see in full],2/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],The who [Upgrade to see in full],8/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sarande [Upgrade to see in full],Guys. E [Upgrade to see in full],2/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dishond [Upgrade to see in full],Food wa [Upgrade to see in full],6/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Taniesh [Upgrade to see in full],Let me  [Upgrade to see in full],2/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Claudia [Upgrade to see in full],We went [Upgrade to see in full],2/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Franche [Upgrade to see in full],When I  [Upgrade to see in full],8/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Saray S [Upgrade to see in full],Blvd Bi [Upgrade to see in full],5/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Shalequ [Upgrade to see in full],IN LOVE [Upgrade to see in full],1/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Claire  [Upgrade to see in full],Worst d [Upgrade to see in full],7/10/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Santana [Upgrade to see in full],Anybody [Upgrade to see in full],8/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],Brunch  [Upgrade to see in full],11/4/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Alexand [Upgrade to see in full],I absol [Upgrade to see in full],7/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Benard  [Upgrade to see in full],All par [Upgrade to see in full],8/30/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Diane I [Upgrade to see in full],Was ver [Upgrade to see in full],6/29/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Elliott [Upgrade to see in full],Came he [Upgrade to see in full],2/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lolita  [Upgrade to see in full],Really  [Upgrade to see in full],7/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Robin H [Upgrade to see in full],"Ok--So, [Upgrade to see in full]",10/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Roxie H [Upgrade to see in full],As some [Upgrade to see in full],12/3/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Art C.,This wa [Upgrade to see in full],11/28/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Anita S [Upgrade to see in full],We came [Upgrade to see in full],3/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
S S.,I thoug [Upgrade to see in full],4/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joliza  [Upgrade to see in full],I loved [Upgrade to see in full],2/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tj S.,Stopped [Upgrade to see in full],8/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jasmine [Upgrade to see in full],We were [Upgrade to see in full],10/1/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jesica  [Upgrade to see in full],Came he [Upgrade to see in full],5/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Erica B [Upgrade to see in full],50th Bi [Upgrade to see in full],5/12/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Cherise [Upgrade to see in full],So came [Upgrade to see in full],8/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joseph  [Upgrade to see in full],Blvd Bi [Upgrade to see in full],2/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Constan [Upgrade to see in full],Love! L [Upgrade to see in full],6/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Pier-An [Upgrade to see in full],I took  [Upgrade to see in full],5/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Victor  [Upgrade to see in full],Today a [Upgrade to see in full],1/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dom M.,Food is [Upgrade to see in full],2/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
renje g [Upgrade to see in full],+++- Sp [Upgrade to see in full],5/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Srebren [Upgrade to see in full],This pl [Upgrade to see in full],7/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Qui R.,I love  [Upgrade to see in full],12/24/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Gordon  [Upgrade to see in full],I came  [Upgrade to see in full],4/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Chris S [Upgrade to see in full],Amazing [Upgrade to see in full],11/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lawrenc [Upgrade to see in full],Blueber [Upgrade to see in full],6/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joey B.,If you  [Upgrade to see in full],2/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gina L.,"Very, v [Upgrade to see in full]",10/9/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Katie A [Upgrade to see in full],Great s [Upgrade to see in full],10/29/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jose F.,Food is [Upgrade to see in full],7/10/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Carolin [Upgrade to see in full],Food is [Upgrade to see in full],9/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sorangi [Upgrade to see in full],We went [Upgrade to see in full],2/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jana K.,Had a s [Upgrade to see in full],3/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lauri W [Upgrade to see in full],During  [Upgrade to see in full],2/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Danibel [Upgrade to see in full],The foo [Upgrade to see in full],4/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Reed G.,As a br [Upgrade to see in full],4/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nico C.,The bis [Upgrade to see in full],10/30/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nairee  [Upgrade to see in full],I love  [Upgrade to see in full],7/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Bette S [Upgrade to see in full],Best so [Upgrade to see in full],6/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Viv O.,"Fresh,  [Upgrade to see in full]",4/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jessica [Upgrade to see in full],Went he [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Glennis [Upgrade to see in full],Food wa [Upgrade to see in full],9/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dominek [Upgrade to see in full],I am cu [Upgrade to see in full],2/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mimi P.,This wa [Upgrade to see in full],10/3/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Amanda  [Upgrade to see in full],Excelle [Upgrade to see in full],5/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Wilson  [Upgrade to see in full],I went  [Upgrade to see in full],2/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Daphine [Upgrade to see in full],Don't w [Upgrade to see in full],10/15/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alana C [Upgrade to see in full],This pl [Upgrade to see in full],6/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jelisa  [Upgrade to see in full],As soon [Upgrade to see in full],7/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Chelsea [Upgrade to see in full],I had a [Upgrade to see in full],12/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Garrick [Upgrade to see in full],Fantast [Upgrade to see in full],3/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jessica [Upgrade to see in full],This mi [Upgrade to see in full],2/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
L. N. D [Upgrade to see in full],This pl [Upgrade to see in full],12/31/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ieshia  [Upgrade to see in full],The foo [Upgrade to see in full],7/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ima E.,Trying  [Upgrade to see in full],3/4/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jill R.,Holy Mo [Upgrade to see in full],11/4/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nina M.,I went  [Upgrade to see in full],4/16/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Na'Kia  [Upgrade to see in full],Food wa [Upgrade to see in full],7/9/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tesha J [Upgrade to see in full],If I co [Upgrade to see in full],8/5/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Neha A.,I came  [Upgrade to see in full],10/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Halina  [Upgrade to see in full],It was  [Upgrade to see in full],11/7/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tyler J [Upgrade to see in full],Went to [Upgrade to see in full],3/31/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Jenn A.,Came he [Upgrade to see in full],10/23/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amber J [Upgrade to see in full],Found B [Upgrade to see in full],8/2/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Cherice [Upgrade to see in full],I went  [Upgrade to see in full],11/8/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Rasheed [Upgrade to see in full],Went th [Upgrade to see in full],3/18/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Jim M.,Ate her [Upgrade to see in full],7/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Beth M.,This pl [Upgrade to see in full],2/17/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Nakia A [Upgrade to see in full],The wai [Upgrade to see in full],2/17/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Ada U.,Tried a [Upgrade to see in full],12/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alice P [Upgrade to see in full],Love th [Upgrade to see in full],3/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Grant H [Upgrade to see in full],I had g [Upgrade to see in full],11/5/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],I've be [Upgrade to see in full],1/19/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Tina C.,This pl [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Franz H [Upgrade to see in full],My go t [Upgrade to see in full],3/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nancy G [Upgrade to see in full],Bouleva [Upgrade to see in full],7/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Krysta  [Upgrade to see in full],This is [Upgrade to see in full],2/17/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Aurora  [Upgrade to see in full],You wil [Upgrade to see in full],2/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
A. T.,This es [Upgrade to see in full],9/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],0 Stars [Upgrade to see in full],1/14/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Equasta [Upgrade to see in full],2nd tim [Upgrade to see in full],2/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
H G.,Was rea [Upgrade to see in full],1/13/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jason P [Upgrade to see in full],I truly [Upgrade to see in full],10/30/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Wescudi [Upgrade to see in full],Delicio [Upgrade to see in full],4/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rochell [Upgrade to see in full],Small i [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kendra  [Upgrade to see in full],When I  [Upgrade to see in full],1/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tasheen [Upgrade to see in full],Cute li [Upgrade to see in full],7/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
jude b.,Just we [Upgrade to see in full],3/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Victori [Upgrade to see in full],After a [Upgrade to see in full],5/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
May K.,Came he [Upgrade to see in full],9/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tiff H.,All I c [Upgrade to see in full],4/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Melissa [Upgrade to see in full],Found t [Upgrade to see in full],4/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ed G.,Done if [Upgrade to see in full],6/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Brynett [Upgrade to see in full],Pros:-  [Upgrade to see in full],8/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
John C.,Went to [Upgrade to see in full],7/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Amy B.,Best bi [Upgrade to see in full],11/29/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Abby S.,I had t [Upgrade to see in full],2/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tanya C [Upgrade to see in full],Can't c [Upgrade to see in full],11/22/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rod B.,We had  [Upgrade to see in full],6/14/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jimmy F [Upgrade to see in full],The ser [Upgrade to see in full],10/29/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
corneli [Upgrade to see in full],Really  [Upgrade to see in full],11/18/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hector  [Upgrade to see in full],The bis [Upgrade to see in full],3/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sarah W [Upgrade to see in full],The foo [Upgrade to see in full],11/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jo J.,Was her [Upgrade to see in full],4/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
K A.,Great F [Upgrade to see in full],5/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Niki C.,I was v [Upgrade to see in full],11/22/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jabbar  [Upgrade to see in full],I love  [Upgrade to see in full],4/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dani B.,Came he [Upgrade to see in full],2/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Zebe S.,This wa [Upgrade to see in full],9/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jess L.,Adjoa S [Upgrade to see in full],11/19/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Slim M.,I've be [Upgrade to see in full],3/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Edwina  [Upgrade to see in full],Food wa [Upgrade to see in full],3/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sam W.,This pl [Upgrade to see in full],3/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Carl S.,Great p [Upgrade to see in full],2/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Noel N.,Most am [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gracie  [Upgrade to see in full],Delicio [Upgrade to see in full],3/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aruna A [Upgrade to see in full],Went he [Upgrade to see in full],11/10/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jessica [Upgrade to see in full],This pl [Upgrade to see in full],10/15/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Wilma D [Upgrade to see in full],I've pa [Upgrade to see in full],12/1/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Adam H.,Came in [Upgrade to see in full],10/15/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kelly A [Upgrade to see in full],Like ot [Upgrade to see in full],1/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Laura A [Upgrade to see in full],Small a [Upgrade to see in full],10/11/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Cass C.,Celebra [Upgrade to see in full],12/5/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
S S.,So this [Upgrade to see in full],9/29/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],So I fi [Upgrade to see in full],6/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
GV. B.,I enjoy [Upgrade to see in full],9/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Danni T [Upgrade to see in full],Why hav [Upgrade to see in full],7/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Renee D [Upgrade to see in full],Went he [Upgrade to see in full],7/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Han C.,Cute li [Upgrade to see in full],10/19/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
