Name,Review,Date,Star Rating
Shay K.,Pretty  [Upgrade to see in full],10/15/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Leila L [Upgrade to see in full],5 stars [Upgrade to see in full],11/17/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Grace L [Upgrade to see in full],Food is [Upgrade to see in full],9/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lianne  [Upgrade to see in full],This pl [Upgrade to see in full],7/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dorca R [Upgrade to see in full],Flat to [Upgrade to see in full],4/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Alyssa  [Upgrade to see in full],Perfect [Upgrade to see in full],9/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Arin S.,Solid!  [Upgrade to see in full],10/22/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Travis  [Upgrade to see in full],This is [Upgrade to see in full],10/22/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Renee R [Upgrade to see in full],Food is [Upgrade to see in full],3/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jordan  [Upgrade to see in full],I don't [Upgrade to see in full],7/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Beth E.,Walked- [Upgrade to see in full],9/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rania C [Upgrade to see in full],Delicio [Upgrade to see in full],12/27/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
R R.,The din [Upgrade to see in full],7/21/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
john m.,Great f [Upgrade to see in full],3/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Maddie  [Upgrade to see in full],We were [Upgrade to see in full],12/29/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kezia V [Upgrade to see in full],Had the [Upgrade to see in full],11/2/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Strad D [Upgrade to see in full],Just li [Upgrade to see in full],9/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cesare  [Upgrade to see in full],We got  [Upgrade to see in full],2/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Rylee M [Upgrade to see in full],Can I j [Upgrade to see in full],3/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Patryk  [Upgrade to see in full],Just fi [Upgrade to see in full],6/28/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Wendy S [Upgrade to see in full],"again,  [Upgrade to see in full]",7/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Miguel  [Upgrade to see in full],This is [Upgrade to see in full],1/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
M C.,Deepak  [Upgrade to see in full],10/21/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
J Y.,shoot.  [Upgrade to see in full],10/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
H V.,This  p [Upgrade to see in full],1/19/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Khushba [Upgrade to see in full],This is [Upgrade to see in full],9/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
E R.,Food is [Upgrade to see in full],1/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rob M.,Came wi [Upgrade to see in full],9/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chloe C [Upgrade to see in full],I've wo [Upgrade to see in full],4/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Natalie [Upgrade to see in full],My frie [Upgrade to see in full],7/19/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Blake R [Upgrade to see in full],Enjoyed [Upgrade to see in full],3/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],Lovely  [Upgrade to see in full],3/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Carol M [Upgrade to see in full],Went to [Upgrade to see in full],9/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Asa L.,"Chic, l [Upgrade to see in full]",2/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
George  [Upgrade to see in full],I can g [Upgrade to see in full],10/13/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Amanda  [Upgrade to see in full],"So, sin [Upgrade to see in full]",2/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Luoying [Upgrade to see in full],great p [Upgrade to see in full],8/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Caitlyn [Upgrade to see in full],Great s [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tonya P [Upgrade to see in full],I came  [Upgrade to see in full],9/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lillian [Upgrade to see in full],Came fo [Upgrade to see in full],3/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ian R.,I had t [Upgrade to see in full],12/27/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Peggy C [Upgrade to see in full],Good fo [Upgrade to see in full],7/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ana P.,We made [Upgrade to see in full],2/18/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],A frien [Upgrade to see in full],10/30/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mina Y.,Went fo [Upgrade to see in full],7/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alexa D [Upgrade to see in full],Went he [Upgrade to see in full],3/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Carolin [Upgrade to see in full],I went  [Upgrade to see in full],6/27/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],Food wa [Upgrade to see in full],7/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Xiaoqia [Upgrade to see in full],Love th [Upgrade to see in full],10/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Daphne  [Upgrade to see in full],Pricy b [Upgrade to see in full],9/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Meliza  [Upgrade to see in full],They tr [Upgrade to see in full],1/3/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Eileen  [Upgrade to see in full],Was not [Upgrade to see in full],12/8/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Sheila  [Upgrade to see in full],Excelle [Upgrade to see in full],7/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ashley  [Upgrade to see in full],I've on [Upgrade to see in full],4/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Miranda [Upgrade to see in full],I had d [Upgrade to see in full],8/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ulrich  [Upgrade to see in full],This pl [Upgrade to see in full],6/25/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Samanth [Upgrade to see in full],For the [Upgrade to see in full],10/21/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Yu Z.,(This r [Upgrade to see in full],11/29/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Caryn C [Upgrade to see in full],Was abl [Upgrade to see in full],10/25/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Marie S [Upgrade to see in full],I have  [Upgrade to see in full],12/6/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Gahee L [Upgrade to see in full],This pl [Upgrade to see in full],10/11/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jo K.,I was t [Upgrade to see in full],7/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amy C.,I had b [Upgrade to see in full],5/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nadix C [Upgrade to see in full],Delicio [Upgrade to see in full],9/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dafna L [Upgrade to see in full],Excelle [Upgrade to see in full],3/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Oleg S.,The foo [Upgrade to see in full],5/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Shannon [Upgrade to see in full],I tried [Upgrade to see in full],4/27/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Riccard [Upgrade to see in full],Excelle [Upgrade to see in full],3/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Leo L.,Ordered [Upgrade to see in full],10/19/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mary S.,We had  [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Andrea  [Upgrade to see in full],I haven [Upgrade to see in full],2/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kelly E [Upgrade to see in full],Came fo [Upgrade to see in full],5/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kimmy T [Upgrade to see in full],Average [Upgrade to see in full],6/8/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Edward  [Upgrade to see in full],Food: 3 [Upgrade to see in full],1/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Savon S [Upgrade to see in full],We had  [Upgrade to see in full],4/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Brianna [Upgrade to see in full],Great s [Upgrade to see in full],11/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Roxanne [Upgrade to see in full],The ser [Upgrade to see in full],10/3/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Daniell [Upgrade to see in full],Best co [Upgrade to see in full],12/19/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tammy H [Upgrade to see in full],Althoug [Upgrade to see in full],10/7/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Veronic [Upgrade to see in full],It was  [Upgrade to see in full],8/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Went he [Upgrade to see in full],2/12/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Christo [Upgrade to see in full],We had  [Upgrade to see in full],2/18/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Diane B [Upgrade to see in full],My frie [Upgrade to see in full],9/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Chayann [Upgrade to see in full],The bah [Upgrade to see in full],4/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Rolls R [Upgrade to see in full],NICE AT [Upgrade to see in full],2/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joe G.,Love th [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kimberl [Upgrade to see in full],In the  [Upgrade to see in full],3/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Phil W.,Great l [Upgrade to see in full],4/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Chelsea [Upgrade to see in full],came in [Upgrade to see in full],8/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],This is [Upgrade to see in full],12/15/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Hardeep [Upgrade to see in full],After a [Upgrade to see in full],3/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ronnie  [Upgrade to see in full],I wante [Upgrade to see in full],3/16/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Whitney [Upgrade to see in full],Clean.  [Upgrade to see in full],9/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jesse T [Upgrade to see in full],Had the [Upgrade to see in full],9/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amor C.,Lovely  [Upgrade to see in full],8/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ann L.,A moder [Upgrade to see in full],5/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maddy G [Upgrade to see in full],Wow! I  [Upgrade to see in full],4/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bora K.,My frie [Upgrade to see in full],10/19/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Yanika  [Upgrade to see in full],My cowo [Upgrade to see in full],8/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Michell [Upgrade to see in full],Went he [Upgrade to see in full],12/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Evan H.,I have  [Upgrade to see in full],5/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Qahtan  [Upgrade to see in full],This is [Upgrade to see in full],7/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Brian C [Upgrade to see in full],Flat to [Upgrade to see in full],11/2/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nathani [Upgrade to see in full],Great p [Upgrade to see in full],7/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kirsten [Upgrade to see in full],Our go  [Upgrade to see in full],10/22/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hailey  [Upgrade to see in full],This pl [Upgrade to see in full],11/29/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sammy Z [Upgrade to see in full],5 star  [Upgrade to see in full],11/14/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ellen S [Upgrade to see in full],The veg [Upgrade to see in full],11/28/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],Flat To [Upgrade to see in full],12/7/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jackie  [Upgrade to see in full],Great a [Upgrade to see in full],6/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Noah M.,The foo [Upgrade to see in full],7/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Lindsey [Upgrade to see in full],I came  [Upgrade to see in full],6/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Felicia [Upgrade to see in full],My girl [Upgrade to see in full],6/29/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Cat D.,Simply  [Upgrade to see in full],8/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lauren  [Upgrade to see in full],We had  [Upgrade to see in full],5/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
RT Z.,OMG the [Upgrade to see in full],9/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Susan L [Upgrade to see in full],The foo [Upgrade to see in full],10/26/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Alba T.,HelloTh [Upgrade to see in full],8/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jasmine [Upgrade to see in full],Let me  [Upgrade to see in full],5/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jeff T.,Second  [Upgrade to see in full],4/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ting Z.,Really  [Upgrade to see in full],1/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Pete B.,Good fo [Upgrade to see in full],6/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nikolas [Upgrade to see in full],Lovely  [Upgrade to see in full],4/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bb H.,Horribl [Upgrade to see in full],7/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Susan X [Upgrade to see in full],Shrimp  [Upgrade to see in full],11/18/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kerrie  [Upgrade to see in full],First o [Upgrade to see in full],9/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Andrea  [Upgrade to see in full],Food an [Upgrade to see in full],10/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mengze  [Upgrade to see in full],Yumm ka [Upgrade to see in full],7/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rachel  [Upgrade to see in full],The men [Upgrade to see in full],7/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Leslie  [Upgrade to see in full],really  [Upgrade to see in full],11/26/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sarah P [Upgrade to see in full],The kal [Upgrade to see in full],6/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
J B.,I recen [Upgrade to see in full],5/25/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Kevin W [Upgrade to see in full],I loved [Upgrade to see in full],3/1/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Laksen  [Upgrade to see in full],We came [Upgrade to see in full],2/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Itanza  [Upgrade to see in full],This re [Upgrade to see in full],12/7/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Alyxand [Upgrade to see in full],The foo [Upgrade to see in full],5/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joy Y.,I went  [Upgrade to see in full],5/21/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
D P.,"Nice, c [Upgrade to see in full]",4/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kim G.,My clas [Upgrade to see in full],1/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Krista  [Upgrade to see in full],Came he [Upgrade to see in full],4/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sarina  [Upgrade to see in full],Came fo [Upgrade to see in full],9/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lauren  [Upgrade to see in full],Great r [Upgrade to see in full],5/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kristin [Upgrade to see in full],This is [Upgrade to see in full],12/28/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Yikai L [Upgrade to see in full],A decen [Upgrade to see in full],5/2/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joanna  [Upgrade to see in full],We all  [Upgrade to see in full],7/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nevena  [Upgrade to see in full],Mediocr [Upgrade to see in full],1/3/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
stephan [Upgrade to see in full],Flat-to [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joanne  [Upgrade to see in full],Closed  [Upgrade to see in full],6/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Keith T [Upgrade to see in full],The boy [Upgrade to see in full],1/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Lisha P [Upgrade to see in full],Three w [Upgrade to see in full],4/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mr B.,Romanti [Upgrade to see in full],4/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Edward  [Upgrade to see in full],Try the [Upgrade to see in full],9/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Minh P.,I liked [Upgrade to see in full],1/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
William [Upgrade to see in full],Excelle [Upgrade to see in full],9/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Emily E [Upgrade to see in full],Flat To [Upgrade to see in full],3/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sandra  [Upgrade to see in full],This pl [Upgrade to see in full],2/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Star s.,I'm giv [Upgrade to see in full],10/21/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Richard [Upgrade to see in full],I love  [Upgrade to see in full],4/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Coco V.,Cute re [Upgrade to see in full],5/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Maridel [Upgrade to see in full],Food wa [Upgrade to see in full],2/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
T K.,This pl [Upgrade to see in full],3/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
