Name,Review,Date,Star Rating
Fábio N [Upgrade to see in full],I reall [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Natasha [Upgrade to see in full],Delicio [Upgrade to see in full],5/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tyler J [Upgrade to see in full],Outstan [Upgrade to see in full],8/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Karolin [Upgrade to see in full],I never [Upgrade to see in full],11/7/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Griffin [Upgrade to see in full],Amazing [Upgrade to see in full],6/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rod R.,The fri [Upgrade to see in full],10/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Stephen [Upgrade to see in full],Truly c [Upgrade to see in full],1/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kerry K [Upgrade to see in full],Wonderf [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joe T.,Found t [Upgrade to see in full],9/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Reesie  [Upgrade to see in full],Fairly  [Upgrade to see in full],11/4/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Javier  [Upgrade to see in full],Great b [Upgrade to see in full],4/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Brooke  [Upgrade to see in full],One sta [Upgrade to see in full],4/19/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Ariel C [Upgrade to see in full],I have  [Upgrade to see in full],3/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Stephen [Upgrade to see in full],This is [Upgrade to see in full],5/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Laura R [Upgrade to see in full],Food wa [Upgrade to see in full],9/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rosanne [Upgrade to see in full],four of [Upgrade to see in full],5/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Farah T [Upgrade to see in full],If you' [Upgrade to see in full],1/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
J. J. C [Upgrade to see in full],Got tak [Upgrade to see in full],2/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cynthia [Upgrade to see in full],I came  [Upgrade to see in full],2/10/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Blake R [Upgrade to see in full],Had a g [Upgrade to see in full],1/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Courtne [Upgrade to see in full],The piz [Upgrade to see in full],2/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Courtne [Upgrade to see in full],Their P [Upgrade to see in full],4/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Thomas  [Upgrade to see in full],Always  [Upgrade to see in full],9/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Meg S.,Authent [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Danny F [Upgrade to see in full],The sta [Upgrade to see in full],3/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jonatha [Upgrade to see in full],Highly  [Upgrade to see in full],6/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Lucila  [Upgrade to see in full],I'm fiv [Upgrade to see in full],8/11/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Ostap L [Upgrade to see in full],Great p [Upgrade to see in full],7/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Carlo P [Upgrade to see in full],Pizza w [Upgrade to see in full],4/19/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Noah B.,What a  [Upgrade to see in full],8/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jess L.,"Nice, l [Upgrade to see in full]",10/1/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Carlos  [Upgrade to see in full],Very ni [Upgrade to see in full],4/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Massimo [Upgrade to see in full],Genuine [Upgrade to see in full],8/9/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Marie W [Upgrade to see in full],I ate h [Upgrade to see in full],5/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kelsey  [Upgrade to see in full],*Closer [Upgrade to see in full],7/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Yimeng  [Upgrade to see in full],Nice en [Upgrade to see in full],8/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bob K.,Yesterd [Upgrade to see in full],12/7/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],Would r [Upgrade to see in full],6/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tamara  [Upgrade to see in full],Pizza w [Upgrade to see in full],6/2/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Enrica  [Upgrade to see in full],Isola h [Upgrade to see in full],3/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sarah P [Upgrade to see in full],Amazing [Upgrade to see in full],2/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Matthew [Upgrade to see in full],We had  [Upgrade to see in full],10/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Deirdre [Upgrade to see in full],My husb [Upgrade to see in full],7/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Penny L [Upgrade to see in full],We had  [Upgrade to see in full],7/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Andrew  [Upgrade to see in full],Great r [Upgrade to see in full],7/11/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
J S.,Smartly [Upgrade to see in full],8/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Adeline [Upgrade to see in full],Very fr [Upgrade to see in full],10/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bernie  [Upgrade to see in full],I went  [Upgrade to see in full],12/24/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ashley  [Upgrade to see in full],Great a [Upgrade to see in full],1/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Soneech [Upgrade to see in full],Had gno [Upgrade to see in full],9/30/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Dan N.,Great f [Upgrade to see in full],4/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Carina  [Upgrade to see in full],One wor [Upgrade to see in full],12/4/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],Delish! [Upgrade to see in full],8/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Pj B.,I reall [Upgrade to see in full],9/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sheri G [Upgrade to see in full],We LOVE [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mariam  [Upgrade to see in full],My go t [Upgrade to see in full],6/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Russell [Upgrade to see in full],A gem o [Upgrade to see in full],12/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chloe C [Upgrade to see in full],this re [Upgrade to see in full],5/27/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Labriah [Upgrade to see in full],Ordered [Upgrade to see in full],7/2/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Laura T [Upgrade to see in full],Love th [Upgrade to see in full],10/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jill H.,Awesome [Upgrade to see in full],3/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Iman S.,Everyth [Upgrade to see in full],6/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Karen D [Upgrade to see in full],Yummy p [Upgrade to see in full],2/11/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Claire  [Upgrade to see in full],acciden [Upgrade to see in full],11/27/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Amy C.,Came he [Upgrade to see in full],4/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ofer I.,Fantast [Upgrade to see in full],1/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Meenal  [Upgrade to see in full],I went  [Upgrade to see in full],3/25/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Denise  [Upgrade to see in full],This re [Upgrade to see in full],11/19/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hidy C.,Came he [Upgrade to see in full],12/1/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Be warn [Upgrade to see in full],5/17/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Katheri [Upgrade to see in full],Our piz [Upgrade to see in full],6/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Connie  [Upgrade to see in full],I've ac [Upgrade to see in full],4/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Alexand [Upgrade to see in full],Family  [Upgrade to see in full],7/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cat L.,Recentl [Upgrade to see in full],1/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Robert  [Upgrade to see in full],Awesome [Upgrade to see in full],11/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Peter R [Upgrade to see in full],Solid c [Upgrade to see in full],5/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Shelley [Upgrade to see in full],Great n [Upgrade to see in full],3/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Anna R.,Really  [Upgrade to see in full],3/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Gentry  [Upgrade to see in full],WAIT! D [Upgrade to see in full],12/7/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Erin B.,Great n [Upgrade to see in full],4/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kalisha [Upgrade to see in full],I've ha [Upgrade to see in full],5/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Richard [Upgrade to see in full],Lovely  [Upgrade to see in full],10/14/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
chris g [Upgrade to see in full],The pap [Upgrade to see in full],8/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mea H.,A great [Upgrade to see in full],10/6/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Regina  [Upgrade to see in full],We orde [Upgrade to see in full],1/6/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Ed R.,Isola i [Upgrade to see in full],2/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Derek B [Upgrade to see in full],I went  [Upgrade to see in full],10/30/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jorge R [Upgrade to see in full],This pl [Upgrade to see in full],4/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ori S.,I order [Upgrade to see in full],1/12/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Cesar M [Upgrade to see in full],Great p [Upgrade to see in full],7/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jared M [Upgrade to see in full],Came fo [Upgrade to see in full],2/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nic S.,Nice br [Upgrade to see in full],11/2/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Pierre  [Upgrade to see in full],Great l [Upgrade to see in full],8/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
B.A. G.,Ordered [Upgrade to see in full],5/26/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Kara L.,My frie [Upgrade to see in full],11/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Michell [Upgrade to see in full],This pl [Upgrade to see in full],7/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ben L.,It turn [Upgrade to see in full],11/30/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kaz R.,great f [Upgrade to see in full],12/22/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Richard [Upgrade to see in full],We've h [Upgrade to see in full],12/17/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Zeke F.,Nice ou [Upgrade to see in full],5/27/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jodi G.,Food wa [Upgrade to see in full],3/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Toti D.,This is [Upgrade to see in full],2/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dara G.,Great a [Upgrade to see in full],2/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Annah J [Upgrade to see in full],Went Su [Upgrade to see in full],11/10/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
JandJ S [Upgrade to see in full],We had  [Upgrade to see in full],6/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Frances [Upgrade to see in full],An Ital [Upgrade to see in full],11/10/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Manny J [Upgrade to see in full],When a  [Upgrade to see in full],5/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Janice  [Upgrade to see in full],Three o [Upgrade to see in full],5/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Toyenn  [Upgrade to see in full],This pl [Upgrade to see in full],4/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Patrici [Upgrade to see in full],Great p [Upgrade to see in full],10/15/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Daniel  [Upgrade to see in full],Ordered [Upgrade to see in full],2/25/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Angela  [Upgrade to see in full],I reall [Upgrade to see in full],6/6/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
