Name,Review,Date,Star Rating
Dianne  [Upgrade to see in full],The ser [Upgrade to see in full],1/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],Came he [Upgrade to see in full],7/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sharlee [Upgrade to see in full],Overall [Upgrade to see in full],1/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Teresa  [Upgrade to see in full],So happ [Upgrade to see in full],11/14/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cecilia [Upgrade to see in full],Spicy p [Upgrade to see in full],1/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Fransis [Upgrade to see in full],I came  [Upgrade to see in full],8/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Hiro O.,I enjoy [Upgrade to see in full],8/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Shadya  [Upgrade to see in full],Awesome [Upgrade to see in full],1/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Irene N [Upgrade to see in full],A great [Upgrade to see in full],1/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Elysa O [Upgrade to see in full],I have  [Upgrade to see in full],8/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
G M.,This pl [Upgrade to see in full],7/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
S.S. H.,Delicio [Upgrade to see in full],10/7/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Esy C.,Been to [Upgrade to see in full],12/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Venus R [Upgrade to see in full],Food wa [Upgrade to see in full],1/1/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Edster  [Upgrade to see in full],My frie [Upgrade to see in full],5/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Mckenzi [Upgrade to see in full],We were [Upgrade to see in full],6/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],We stop [Upgrade to see in full],7/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tunaidi [Upgrade to see in full],So Gong [Upgrade to see in full],11/28/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Liz P.,One of  [Upgrade to see in full],12/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kes S.,Deeeeee [Upgrade to see in full],6/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Desiree [Upgrade to see in full],Ill pro [Upgrade to see in full],3/30/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
MM V.,The Spa [Upgrade to see in full],8/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gary M.,Pretty  [Upgrade to see in full],4/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Lilly A [Upgrade to see in full],Friendl [Upgrade to see in full],10/19/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Miss M.,Excelle [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joe J.,The foo [Upgrade to see in full],5/30/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Holly B [Upgrade to see in full],I tried [Upgrade to see in full],5/29/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Maddie  [Upgrade to see in full],I reall [Upgrade to see in full],6/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
John L.,First t [Upgrade to see in full],8/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Aoshi L [Upgrade to see in full],Son don [Upgrade to see in full],2/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Karin L [Upgrade to see in full],I usual [Upgrade to see in full],11/13/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Christo [Upgrade to see in full],Can I j [Upgrade to see in full],12/28/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Went he [Upgrade to see in full],10/4/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lauren  [Upgrade to see in full],First a [Upgrade to see in full],6/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Hailey  [Upgrade to see in full],Was exc [Upgrade to see in full],8/6/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Sara W.,I came  [Upgrade to see in full],10/2/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Taiyyab [Upgrade to see in full],3.5 sta [Upgrade to see in full],3/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joanne  [Upgrade to see in full],Love th [Upgrade to see in full],1/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ha H.,It is u [Upgrade to see in full],12/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nathaly [Upgrade to see in full],Excelle [Upgrade to see in full],10/15/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Irene H [Upgrade to see in full],We're h [Upgrade to see in full],3/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Risa S.,The vie [Upgrade to see in full],4/12/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Lily M.,Date ni [Upgrade to see in full],9/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ray L.,I've de [Upgrade to see in full],1/13/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Dhara V [Upgrade to see in full],Delicio [Upgrade to see in full],5/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kevin C [Upgrade to see in full],This re [Upgrade to see in full],12/10/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ali S.,Awesome [Upgrade to see in full],1/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
BTT D.,5 stars [Upgrade to see in full],5/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Pris K.,I came  [Upgrade to see in full],6/16/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
David Y [Upgrade to see in full],This is [Upgrade to see in full],9/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aprill  [Upgrade to see in full],First t [Upgrade to see in full],2/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alfredo [Upgrade to see in full],Update: [Upgrade to see in full],5/23/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
John C.,Nice vi [Upgrade to see in full],12/27/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Latef X [Upgrade to see in full],Pretty  [Upgrade to see in full],5/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mariell [Upgrade to see in full],I've bo [Upgrade to see in full],8/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
M D.,Don't t [Upgrade to see in full],11/4/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Mike P.,Food -  [Upgrade to see in full],10/15/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Peter L [Upgrade to see in full],Grand o [Upgrade to see in full],1/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
David W [Upgrade to see in full],Very cl [Upgrade to see in full],5/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jo S.,Food wa [Upgrade to see in full],10/13/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Wan K.,Soondoo [Upgrade to see in full],3/31/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ty A.,Delicio [Upgrade to see in full],3/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Thomas  [Upgrade to see in full],No nons [Upgrade to see in full],4/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tugene  [Upgrade to see in full],Great v [Upgrade to see in full],12/11/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Phoebe  [Upgrade to see in full],The goo [Upgrade to see in full],3/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Maria C [Upgrade to see in full],First t [Upgrade to see in full],5/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Linda V [Upgrade to see in full],So I've [Upgrade to see in full],1/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Virgini [Upgrade to see in full],EATERS  [Upgrade to see in full],4/3/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Tendü Y [Upgrade to see in full],BBQ rib [Upgrade to see in full],8/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Corey B [Upgrade to see in full],Great K [Upgrade to see in full],3/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mary L.,Best fo [Upgrade to see in full],3/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ryan S.,Solid s [Upgrade to see in full],12/2/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],Been he [Upgrade to see in full],4/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Yoshi K [Upgrade to see in full],This is [Upgrade to see in full],5/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Angie L [Upgrade to see in full],This pl [Upgrade to see in full],12/22/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
K L.,Just an [Upgrade to see in full],6/13/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Jackie  [Upgrade to see in full],So glad [Upgrade to see in full],2/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Bhavini [Upgrade to see in full],This pl [Upgrade to see in full],4/22/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Joe G.,Fresh a [Upgrade to see in full],4/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
William [Upgrade to see in full],A nice  [Upgrade to see in full],4/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
D'Artag [Upgrade to see in full],Pretty  [Upgrade to see in full],11/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jenny C [Upgrade to see in full],Placed  [Upgrade to see in full],4/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Bob M.,Great f [Upgrade to see in full],7/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Yikai L [Upgrade to see in full],No wait [Upgrade to see in full],6/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Grace L [Upgrade to see in full],Great s [Upgrade to see in full],3/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lorna B [Upgrade to see in full],I no lo [Upgrade to see in full],2/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Robert  [Upgrade to see in full],Excelle [Upgrade to see in full],9/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Zhi C.,Went to [Upgrade to see in full],8/7/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Carol L [Upgrade to see in full],Restaur [Upgrade to see in full],5/9/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Fayza L [Upgrade to see in full],"Wow, am [Upgrade to see in full]",7/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rachael [Upgrade to see in full],The int [Upgrade to see in full],12/9/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gee L.,Outstan [Upgrade to see in full],7/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
K C.,The foo [Upgrade to see in full],3/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Steven  [Upgrade to see in full],This pl [Upgrade to see in full],3/30/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Crystal [Upgrade to see in full],Love th [Upgrade to see in full],3/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nicole  [Upgrade to see in full],Gave th [Upgrade to see in full],2/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jae Won [Upgrade to see in full],I heard [Upgrade to see in full],8/10/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Po L.,I wishe [Upgrade to see in full],2/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Raj B.,Not bad [Upgrade to see in full],5/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Elsie M [Upgrade to see in full],Great f [Upgrade to see in full],4/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
D B.,Overall [Upgrade to see in full],6/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jua N.,This re [Upgrade to see in full],1/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
