Name,Review,Date,Star Rating
allison [Upgrade to see in full],I've li [Upgrade to see in full],1/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Dimitri [Upgrade to see in full],If you  [Upgrade to see in full],7/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amber L [Upgrade to see in full],This re [Upgrade to see in full],4/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Krystal [Upgrade to see in full],I came  [Upgrade to see in full],7/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Noah D.,Great p [Upgrade to see in full],7/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sun M.,Pisticc [Upgrade to see in full],2/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jan E.,A life- [Upgrade to see in full],6/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Eva C.,What a  [Upgrade to see in full],10/2/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Samanth [Upgrade to see in full],I came  [Upgrade to see in full],4/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Arlynn  [Upgrade to see in full],Excelle [Upgrade to see in full],6/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
J P.,Lovely  [Upgrade to see in full],4/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Eve S.,"Wow, ta [Upgrade to see in full]",10/23/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Juliana [Upgrade to see in full],Great p [Upgrade to see in full],4/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Audrey  [Upgrade to see in full],It's a  [Upgrade to see in full],5/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Catheri [Upgrade to see in full],I would [Upgrade to see in full],2/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Madelei [Upgrade to see in full],Pisticc [Upgrade to see in full],3/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cher W.,Excelle [Upgrade to see in full],10/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Justin  [Upgrade to see in full],This is [Upgrade to see in full],6/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Anne B.,I've be [Upgrade to see in full],9/5/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Frank A [Upgrade to see in full],A local [Upgrade to see in full],10/4/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chari M [Upgrade to see in full],Food an [Upgrade to see in full],4/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mehak N [Upgrade to see in full],Looking [Upgrade to see in full],8/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Paul M.,Distinc [Upgrade to see in full],9/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ivy C.,A pub a [Upgrade to see in full],5/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Abby G.,This is [Upgrade to see in full],2/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tina D.,Spectac [Upgrade to see in full],4/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Roshani [Upgrade to see in full],Great l [Upgrade to see in full],2/5/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
JD H.,Honestl [Upgrade to see in full],6/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
K C.,You'd h [Upgrade to see in full],8/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Joy J.,Since t [Upgrade to see in full],9/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Catheri [Upgrade to see in full],Food is [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
B G.,Overall [Upgrade to see in full],7/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Niels B [Upgrade to see in full],Disclai [Upgrade to see in full],5/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
David L [Upgrade to see in full],Wow - w [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],I went  [Upgrade to see in full],5/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Anna B.,Very go [Upgrade to see in full],1/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Soo K.,Really  [Upgrade to see in full],3/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Grace K [Upgrade to see in full],Really  [Upgrade to see in full],7/24/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Gabby R [Upgrade to see in full],This lo [Upgrade to see in full],3/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kim X.,We had  [Upgrade to see in full],3/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kate S.,I've be [Upgrade to see in full],9/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Liz D.,Pisticc [Upgrade to see in full],10/1/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cate L.,CASH PA [Upgrade to see in full],4/5/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Therese [Upgrade to see in full],I order [Upgrade to see in full],9/11/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Diego L [Upgrade to see in full],Great m [Upgrade to see in full],8/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Angela  [Upgrade to see in full],Use to  [Upgrade to see in full],1/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Sara G.,Amazing [Upgrade to see in full],3/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Terry C [Upgrade to see in full],"Omelet, [Upgrade to see in full]",12/5/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cynthia [Upgrade to see in full],We had  [Upgrade to see in full],3/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rosa G.,This is [Upgrade to see in full],3/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
S G.,Been co [Upgrade to see in full],7/8/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Rachel  [Upgrade to see in full],Pisticc [Upgrade to see in full],7/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Priya Z [Upgrade to see in full],I came  [Upgrade to see in full],8/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Steph D [Upgrade to see in full],I was t [Upgrade to see in full],7/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Handan  [Upgrade to see in full],I have  [Upgrade to see in full],2/8/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Avi S.,Delicio [Upgrade to see in full],6/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
regina  [Upgrade to see in full],My daug [Upgrade to see in full],7/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kathari [Upgrade to see in full],Absolut [Upgrade to see in full],12/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
John F.,On a hi [Upgrade to see in full],9/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Carolin [Upgrade to see in full],The lem [Upgrade to see in full],2/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],I calle [Upgrade to see in full],11/11/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Cynthia [Upgrade to see in full],Thoroug [Upgrade to see in full],5/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Terri C [Upgrade to see in full],It's a  [Upgrade to see in full],5/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Nicole  [Upgrade to see in full],Great p [Upgrade to see in full],5/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jenny W [Upgrade to see in full],I came  [Upgrade to see in full],4/6/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Tina T.,After w [Upgrade to see in full],4/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
John R.,Fantast [Upgrade to see in full],2/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],How hav [Upgrade to see in full],1/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Terence [Upgrade to see in full],I love  [Upgrade to see in full],9/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Jason W [Upgrade to see in full],We've b [Upgrade to see in full],4/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joe M.,This is [Upgrade to see in full],8/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Derian  [Upgrade to see in full],"Fun, qu [Upgrade to see in full]",10/25/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Michael [Upgrade to see in full],We've b [Upgrade to see in full],5/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cary L.,Consist [Upgrade to see in full],3/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Isabel  [Upgrade to see in full],I've co [Upgrade to see in full],3/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Shas S.,This is [Upgrade to see in full],4/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],I'm not [Upgrade to see in full],8/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Yi Ting [Upgrade to see in full],I've ea [Upgrade to see in full],7/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Y. G.,The foo [Upgrade to see in full],5/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Benjami [Upgrade to see in full],Pisticc [Upgrade to see in full],11/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Donna B [Upgrade to see in full],The sta [Upgrade to see in full],4/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
R G.,AMAZING [Upgrade to see in full],3/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Susan X [Upgrade to see in full],I would [Upgrade to see in full],12/6/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kadia B [Upgrade to see in full],I chose [Upgrade to see in full],3/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Scott T [Upgrade to see in full],Great n [Upgrade to see in full],7/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Katheri [Upgrade to see in full],What a  [Upgrade to see in full],10/21/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kay W.,Long wa [Upgrade to see in full],1/21/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Michell [Upgrade to see in full],We went [Upgrade to see in full],4/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Daniel  [Upgrade to see in full],Great a [Upgrade to see in full],12/31/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Anthony [Upgrade to see in full],Pure bl [Upgrade to see in full],6/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Miranda [Upgrade to see in full],One of  [Upgrade to see in full],8/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jieun L [Upgrade to see in full],There w [Upgrade to see in full],9/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
James P [Upgrade to see in full],Been he [Upgrade to see in full],3/12/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Bradley [Upgrade to see in full],One of  [Upgrade to see in full],7/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jessica [Upgrade to see in full],this is [Upgrade to see in full],7/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nichola [Upgrade to see in full],Pisticc [Upgrade to see in full],7/9/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Winny X [Upgrade to see in full],Oh my!  [Upgrade to see in full],12/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lu A.,Friendl [Upgrade to see in full],1/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jacquel [Upgrade to see in full],The ser [Upgrade to see in full],9/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Sharon  [Upgrade to see in full],Decent  [Upgrade to see in full],4/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Megan N [Upgrade to see in full],Excelle [Upgrade to see in full],12/30/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Michael [Upgrade to see in full],Been he [Upgrade to see in full],7/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mike W.,Delicio [Upgrade to see in full],2/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Regan L [Upgrade to see in full],Lovely  [Upgrade to see in full],6/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
James M [Upgrade to see in full],We are  [Upgrade to see in full],11/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nicole  [Upgrade to see in full],This ma [Upgrade to see in full],7/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
M F.,Great f [Upgrade to see in full],7/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Belinda [Upgrade to see in full],It was  [Upgrade to see in full],5/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Merlin  [Upgrade to see in full],I guess [Upgrade to see in full],3/12/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Misha T [Upgrade to see in full],Pretty  [Upgrade to see in full],6/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ilana G [Upgrade to see in full],Delicio [Upgrade to see in full],6/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Colleen [Upgrade to see in full],I've be [Upgrade to see in full],6/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ruchi M [Upgrade to see in full],LOVE th [Upgrade to see in full],2/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Bora K.,Great p [Upgrade to see in full],8/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tianyi  [Upgrade to see in full],Good It [Upgrade to see in full],5/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
William [Upgrade to see in full],The onl [Upgrade to see in full],6/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Barbara [Upgrade to see in full],"Fresh,  [Upgrade to see in full]",5/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maria J [Upgrade to see in full],Great I [Upgrade to see in full],4/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Derly P [Upgrade to see in full],Soooo g [Upgrade to see in full],7/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rosemar [Upgrade to see in full],Went th [Upgrade to see in full],1/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mel E.,Pisticc [Upgrade to see in full],3/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gary Y.,We visi [Upgrade to see in full],4/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Khairee [Upgrade to see in full],Great f [Upgrade to see in full],4/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Yikai L [Upgrade to see in full],Too man [Upgrade to see in full],5/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Juliet  [Upgrade to see in full],Just Am [Upgrade to see in full],4/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nikki B [Upgrade to see in full],Very cu [Upgrade to see in full],2/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Janet P [Upgrade to see in full],I absol [Upgrade to see in full],11/6/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Esmé M.,Lovely  [Upgrade to see in full],4/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Felice  [Upgrade to see in full],My favo [Upgrade to see in full],4/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Lisa C.,Visited [Upgrade to see in full],1/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
A Parak [Upgrade to see in full],Really  [Upgrade to see in full],1/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jack G.,Incredi [Upgrade to see in full],11/10/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Loved t [Upgrade to see in full],6/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
James J [Upgrade to see in full],Great p [Upgrade to see in full],4/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Chika D [Upgrade to see in full],Althoug [Upgrade to see in full],10/25/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amit E.,Good re [Upgrade to see in full],9/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Alan H.,Let me  [Upgrade to see in full],11/2/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Judy Z.,My main [Upgrade to see in full],9/24/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Gia V.,Omg! Do [Upgrade to see in full],11/23/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
bill m.,Terrifi [Upgrade to see in full],3/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tom H.,Wandere [Upgrade to see in full],10/1/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Jasper  [Upgrade to see in full],Food wa [Upgrade to see in full],3/26/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kerry M [Upgrade to see in full],Went he [Upgrade to see in full],8/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kiki D.,The res [Upgrade to see in full],8/7/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jennife [Upgrade to see in full],Was in  [Upgrade to see in full],10/31/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Derek K [Upgrade to see in full],Great s [Upgrade to see in full],9/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mhmd B.,This It [Upgrade to see in full],5/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joy Y.,Pisticc [Upgrade to see in full],5/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Janis W [Upgrade to see in full],there i [Upgrade to see in full],2/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Pisticc [Upgrade to see in full],2/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jinna C [Upgrade to see in full],This re [Upgrade to see in full],11/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jami D.,Impecca [Upgrade to see in full],8/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ting Z.,"Ah, the [Upgrade to see in full]",2/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Emery W [Upgrade to see in full],We alwa [Upgrade to see in full],12/11/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Andy H.,Delight [Upgrade to see in full],8/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Rebecca [Upgrade to see in full],My reco [Upgrade to see in full],8/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kathari [Upgrade to see in full],This wa [Upgrade to see in full],7/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
