Name,Review,Date,Star Rating
Kathlee [Upgrade to see in full],Alexey  [Upgrade to see in full],7/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Maxine  [Upgrade to see in full],Met som [Upgrade to see in full],10/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],Long st [Upgrade to see in full],10/3/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Shaji K [Upgrade to see in full],Always  [Upgrade to see in full],9/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Will B.,Really  [Upgrade to see in full],7/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Stephan [Upgrade to see in full],I manag [Upgrade to see in full],9/1/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Alyssa  [Upgrade to see in full],2.5 for [Upgrade to see in full],12/25/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Michael [Upgrade to see in full],Stopped [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Devin S [Upgrade to see in full],The hap [Upgrade to see in full],11/13/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Adam S.,Really  [Upgrade to see in full],6/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Leila K [Upgrade to see in full],All wee [Upgrade to see in full],11/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Mattia  [Upgrade to see in full],Went to [Upgrade to see in full],2/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dylan S [Upgrade to see in full],My last [Upgrade to see in full],8/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Define_ [Upgrade to see in full],The foo [Upgrade to see in full],8/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
H.K. H.,Just sa [Upgrade to see in full],9/11/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Marina  [Upgrade to see in full],Very go [Upgrade to see in full],1/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dan C.,Went to [Upgrade to see in full],5/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Peter B [Upgrade to see in full],Quiet n [Upgrade to see in full],9/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Kathy S [Upgrade to see in full],Amazing [Upgrade to see in full],8/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Arentha [Upgrade to see in full],Went on [Upgrade to see in full],1/17/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],We hear [Upgrade to see in full],2/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jacob M [Upgrade to see in full],PRO TIP [Upgrade to see in full],2/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mel L.,I came  [Upgrade to see in full],3/18/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Meghan  [Upgrade to see in full],My mom  [Upgrade to see in full],3/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kelly C [Upgrade to see in full],Excelle [Upgrade to see in full],4/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Nolis E [Upgrade to see in full],This pl [Upgrade to see in full],1/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jane S.,Love th [Upgrade to see in full],2/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Stacy L [Upgrade to see in full],I notic [Upgrade to see in full],6/17/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Kiran K [Upgrade to see in full],The qua [Upgrade to see in full],8/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Samanth [Upgrade to see in full],Went fo [Upgrade to see in full],4/7/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Crysta  [Upgrade to see in full],Went fo [Upgrade to see in full],2/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Stephan [Upgrade to see in full],Definit [Upgrade to see in full],8/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Kathy K [Upgrade to see in full],Malcom  [Upgrade to see in full],1/17/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sherly  [Upgrade to see in full],Service [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Carol H [Upgrade to see in full],Came he [Upgrade to see in full],9/8/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Katheri [Upgrade to see in full],My frie [Upgrade to see in full],5/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Foster  [Upgrade to see in full],This pl [Upgrade to see in full],6/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
G J.,Bought  [Upgrade to see in full],11/14/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ed C.,Tartina [Upgrade to see in full],3/14/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Lauren  [Upgrade to see in full],Lovely  [Upgrade to see in full],5/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cat J.,3.5 sta [Upgrade to see in full],12/29/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jillian [Upgrade to see in full],Thoroug [Upgrade to see in full],10/5/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ken S.,Used a  [Upgrade to see in full],4/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Dina D.,The men [Upgrade to see in full],6/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Irene R [Upgrade to see in full],Just en [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tiffany [Upgrade to see in full],Wheelch [Upgrade to see in full],5/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],We came [Upgrade to see in full],9/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Thao L.,I took  [Upgrade to see in full],12/26/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jessick [Upgrade to see in full],Full Di [Upgrade to see in full],3/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alicia  [Upgrade to see in full],Came he [Upgrade to see in full],6/13/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Brian C [Upgrade to see in full],Its so  [Upgrade to see in full],4/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rowena  [Upgrade to see in full],Afforda [Upgrade to see in full],4/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Ae C.,Just ha [Upgrade to see in full],1/13/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Katheri [Upgrade to see in full],Came he [Upgrade to see in full],8/30/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Brian P [Upgrade to see in full],Fun pla [Upgrade to see in full],7/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Vanessa [Upgrade to see in full],My frie [Upgrade to see in full],7/23/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Fiona N [Upgrade to see in full],I went  [Upgrade to see in full],6/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Kecia H [Upgrade to see in full],This is [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
M K.,Tartina [Upgrade to see in full],1/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jay P.,One of  [Upgrade to see in full],11/4/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Nina P.,Decent  [Upgrade to see in full],5/22/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Missy B [Upgrade to see in full],Really  [Upgrade to see in full],11/23/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jan J.,Food wa [Upgrade to see in full],11/8/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Vince L [Upgrade to see in full],This pl [Upgrade to see in full],4/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ricki E [Upgrade to see in full],We went [Upgrade to see in full],10/27/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Aleksan [Upgrade to see in full],This is [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ruth V.,Great b [Upgrade to see in full],8/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joel A.,What a  [Upgrade to see in full],6/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jenn M.,I've be [Upgrade to see in full],4/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
N T.,I went  [Upgrade to see in full],2/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Marvin  [Upgrade to see in full],We love [Upgrade to see in full],5/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Gracie  [Upgrade to see in full],Loved t [Upgrade to see in full],4/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Muhamma [Upgrade to see in full],It's re [Upgrade to see in full],8/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Susan L [Upgrade to see in full],Went on [Upgrade to see in full],2/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Ariel C [Upgrade to see in full],The sca [Upgrade to see in full],12/16/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Karen A [Upgrade to see in full],This is [Upgrade to see in full],10/14/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Liz S.,I went  [Upgrade to see in full],6/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
J T.,Went he [Upgrade to see in full],12/27/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Diane K [Upgrade to see in full],Not ope [Upgrade to see in full],1/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Mayan K [Upgrade to see in full],We came [Upgrade to see in full],2/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Joni S.,I went  [Upgrade to see in full],10/15/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Rachell [Upgrade to see in full],Small p [Upgrade to see in full],3/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Andrew  [Upgrade to see in full],Absolut [Upgrade to see in full],12/27/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Christi [Upgrade to see in full],Such gr [Upgrade to see in full],1/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jamie K [Upgrade to see in full],Delicio [Upgrade to see in full],1/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Tess L.,Amazing [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cecilia [Upgrade to see in full],Admitte [Upgrade to see in full],6/13/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Jan H.,My real [Upgrade to see in full],12/14/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Amelia  [Upgrade to see in full],Great f [Upgrade to see in full],10/15/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Bruce B [Upgrade to see in full],Delight [Upgrade to see in full],7/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Susan S [Upgrade to see in full],A frien [Upgrade to see in full],2/2/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Sherrie [Upgrade to see in full],Thanks  [Upgrade to see in full],7/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alex C.,Brunch  [Upgrade to see in full],4/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Nisha G [Upgrade to see in full],I had t [Upgrade to see in full],3/3/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Eileen  [Upgrade to see in full],Mariann [Upgrade to see in full],1/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Elizabe [Upgrade to see in full],Extreme [Upgrade to see in full],1/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
David L [Upgrade to see in full],I just  [Upgrade to see in full],4/26/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Glina P [Upgrade to see in full],Came he [Upgrade to see in full],3/17/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Joey F.,A great [Upgrade to see in full],8/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Rob P.,Prixe f [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Kirsten [Upgrade to see in full],My Good [Upgrade to see in full],6/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Theresa [Upgrade to see in full],I would [Upgrade to see in full],2/27/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Ann B.,We went [Upgrade to see in full],8/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
D H.,went fo [Upgrade to see in full],7/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Michael [Upgrade to see in full],Hmmmm.. [Upgrade to see in full],12/31/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Ellie D [Upgrade to see in full],I went  [Upgrade to see in full],6/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jon H.,Their p [Upgrade to see in full],12/11/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dominiq [Upgrade to see in full],It was  [Upgrade to see in full],10/5/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Gloria  [Upgrade to see in full],The foo [Upgrade to see in full],3/9/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Nicolas [Upgrade to see in full],That sm [Upgrade to see in full],10/13/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full]
Arthur  [Upgrade to see in full],Love it [Upgrade to see in full],7/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Angel K [Upgrade to see in full],Best ha [Upgrade to see in full],6/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Fred F.,I've ea [Upgrade to see in full],2/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Jen E.,Went he [Upgrade to see in full],4/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Laura R [Upgrade to see in full],"Nice, f [Upgrade to see in full]",8/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Nicole  [Upgrade to see in full],This pl [Upgrade to see in full],4/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Megan T [Upgrade to see in full],We went [Upgrade to see in full],6/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Roxanne [Upgrade to see in full],Got ord [Upgrade to see in full],5/1/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Lisa K.,Had a g [Upgrade to see in full],4/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Cem S.,We orde [Upgrade to see in full],1/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Taylor  [Upgrade to see in full],I went  [Upgrade to see in full],7/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
H X.,This pl [Upgrade to see in full],2/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Claire- [Upgrade to see in full],We visi [Upgrade to see in full],4/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Dorothy [Upgrade to see in full],Just ha [Upgrade to see in full],4/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Cristy  [Upgrade to see in full],Great b [Upgrade to see in full],1/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
J P.,I went  [Upgrade to see in full],4/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Tim And [Upgrade to see in full],What a  [Upgrade to see in full],1/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Vatsaka [Upgrade to see in full],Overall [Upgrade to see in full],9/12/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Cindy E [Upgrade to see in full],We came [Upgrade to see in full],12/30/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full]
Chris W [Upgrade to see in full],Went he [Upgrade to see in full],4/26/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
L G.,Pretty  [Upgrade to see in full],7/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full]
Kat B.,Loved t [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
JJ C.,Authent [Upgrade to see in full],11/12/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
April Y [Upgrade to see in full],My frie [Upgrade to see in full],1/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
Alex r.,This is [Upgrade to see in full],2/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Jeri G.,Went he [Upgrade to see in full],8/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full]
Peter R [Upgrade to see in full],Oooh. T [Upgrade to see in full],11/18/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
K D.,This pl [Upgrade to see in full],2/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full]
