Name,Review,Date,Star Rating,restaurant
Charlie [Upgrade to see in full],Delicio [Upgrade to see in full],8/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Diana L [Upgrade to see in full],This is [Upgrade to see in full],10/8/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Laksen  [Upgrade to see in full],The bes [Upgrade to see in full],12/11/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Yolanda [Upgrade to see in full],I live  [Upgrade to see in full],3/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Kelisia [Upgrade to see in full],Why in  [Upgrade to see in full],10/27/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Kerrie  [Upgrade to see in full],Picked  [Upgrade to see in full],4/28/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Rachel  [Upgrade to see in full],Savaan  [Upgrade to see in full],9/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Diane E [Upgrade to see in full],I happe [Upgrade to see in full],7/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Passion [Upgrade to see in full],Delicio [Upgrade to see in full],1/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jera Z.,Great s [Upgrade to see in full],5/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Dj H.,Very ex [Upgrade to see in full],8/2/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Diogene [Upgrade to see in full],Have di [Upgrade to see in full],8/29/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jessica [Upgrade to see in full],I was w [Upgrade to see in full],1/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Roxxie  [Upgrade to see in full],Absolut [Upgrade to see in full],3/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Cherrel [Upgrade to see in full],Excelle [Upgrade to see in full],10/6/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Bret B.,I order [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Umm Has [Upgrade to see in full],We enjo [Upgrade to see in full],6/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
M Y.,Very ni [Upgrade to see in full],6/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Angela  [Upgrade to see in full],This re [Upgrade to see in full],8/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ayeisha [Upgrade to see in full],Ok so s [Upgrade to see in full],4/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Isabel  [Upgrade to see in full],The mea [Upgrade to see in full],6/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nikki K [Upgrade to see in full],Very im [Upgrade to see in full],5/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Cicelia [Upgrade to see in full],I have  [Upgrade to see in full],6/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Melissa [Upgrade to see in full],So happ [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Susan H [Upgrade to see in full],Stopped [Upgrade to see in full],8/4/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Eleonor [Upgrade to see in full],Very go [Upgrade to see in full],4/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Tyree O [Upgrade to see in full],I hoste [Upgrade to see in full],6/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jareyou [Upgrade to see in full],Our wai [Upgrade to see in full],5/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
sam e.,The foo [Upgrade to see in full],1/25/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Gilos G [Upgrade to see in full],First o [Upgrade to see in full],10/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Lily Y.,I had a [Upgrade to see in full],10/13/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Gris L.,One of  [Upgrade to see in full],6/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nrgiz Q [Upgrade to see in full],Food an [Upgrade to see in full],3/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ruchi M [Upgrade to see in full],Great s [Upgrade to see in full],2/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ilias K [Upgrade to see in full],Oh my g [Upgrade to see in full],4/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Liezel  [Upgrade to see in full],This re [Upgrade to see in full],9/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Michele [Upgrade to see in full],Hello!I [Upgrade to see in full],3/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Grace R [Upgrade to see in full],We orde [Upgrade to see in full],1/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Pat A.,Those 3 [Upgrade to see in full],11/9/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Özgür Y [Upgrade to see in full],We visi [Upgrade to see in full],1/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Brittan [Upgrade to see in full],This pl [Upgrade to see in full],12/15/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Kordai  [Upgrade to see in full],This pl [Upgrade to see in full],1/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jean I.,Great f [Upgrade to see in full],7/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Betsy F [Upgrade to see in full],This is [Upgrade to see in full],5/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Tiziano [Upgrade to see in full],It coul [Upgrade to see in full],8/29/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Sasha B [Upgrade to see in full],One of  [Upgrade to see in full],9/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Chris O [Upgrade to see in full],Savann  [Upgrade to see in full],7/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nan W.,Great a [Upgrade to see in full],8/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ame B.,My boyf [Upgrade to see in full],5/25/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Aileen  [Upgrade to see in full],I love  [Upgrade to see in full],9/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ann P.,This is [Upgrade to see in full],6/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Vanesa  [Upgrade to see in full],Amazing [Upgrade to see in full],6/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Brennan [Upgrade to see in full],Absolut [Upgrade to see in full],1/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Pablo R [Upgrade to see in full],Just ha [Upgrade to see in full],7/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Vivaan  [Upgrade to see in full],The chi [Upgrade to see in full],7/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Sam C.,I have  [Upgrade to see in full],4/22/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Cynthia [Upgrade to see in full],Want to [Upgrade to see in full],2/3/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
G L.,Savann  [Upgrade to see in full],5/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Colette [Upgrade to see in full],I live  [Upgrade to see in full],10/9/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
A. D.,Came he [Upgrade to see in full],7/27/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Joy Y.,The lun [Upgrade to see in full],1/10/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jason E [Upgrade to see in full],Awful d [Upgrade to see in full],8/20/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Stef-An [Upgrade to see in full],Went in [Upgrade to see in full],4/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Too S.,This pl [Upgrade to see in full],11/23/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Latasha [Upgrade to see in full],WORST C [Upgrade to see in full],7/8/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nuna C.,No. Jus [Upgrade to see in full],9/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Kim B.,If you  [Upgrade to see in full],6/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ceren A [Upgrade to see in full],Great F [Upgrade to see in full],4/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Sarah K [Upgrade to see in full],Savann  [Upgrade to see in full],6/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Travel  [Upgrade to see in full],Do your [Upgrade to see in full],1/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Gabriel [Upgrade to see in full],Simply  [Upgrade to see in full],6/18/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Laura T [Upgrade to see in full],Yummy f [Upgrade to see in full],1/30/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jason M [Upgrade to see in full],I canno [Upgrade to see in full],2/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Liz S.,I've be [Upgrade to see in full],5/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Kaushik [Upgrade to see in full],Really  [Upgrade to see in full],1/18/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Matthew [Upgrade to see in full],I used  [Upgrade to see in full],10/24/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Corinne [Upgrade to see in full],The fir [Upgrade to see in full],2/7/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Cliff K [Upgrade to see in full],I just  [Upgrade to see in full],11/25/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Francis [Upgrade to see in full],Excelle [Upgrade to see in full],1/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Janna A [Upgrade to see in full],I love  [Upgrade to see in full],1/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Stephan [Upgrade to see in full],Welcome [Upgrade to see in full],10/2/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jeffrey [Upgrade to see in full],This wa [Upgrade to see in full],4/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nichole [Upgrade to see in full],Awesome [Upgrade to see in full],4/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Muhamma [Upgrade to see in full],Such a  [Upgrade to see in full],8/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Chariss [Upgrade to see in full],Enjoyed [Upgrade to see in full],10/17/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Tracy R [Upgrade to see in full],The foo [Upgrade to see in full],12/30/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Lee G.,Cherry  [Upgrade to see in full],11/13/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Dan C.,Went th [Upgrade to see in full],7/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Lee H.,Very ve [Upgrade to see in full],5/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Lovely  [Upgrade to see in full],Had Sat [Upgrade to see in full],4/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
JANELLE [Upgrade to see in full],The foo [Upgrade to see in full],1/31/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ruth U.,Literal [Upgrade to see in full],1/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Sarika  [Upgrade to see in full],What ca [Upgrade to see in full],3/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
makin m [Upgrade to see in full],First o [Upgrade to see in full],8/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ozi E.,Amazing [Upgrade to see in full],12/5/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Lindsey [Upgrade to see in full],Delicio [Upgrade to see in full],2/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nikki J [Upgrade to see in full],I was p [Upgrade to see in full],4/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Massimo [Upgrade to see in full],The goo [Upgrade to see in full],7/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Susan E [Upgrade to see in full],I don't [Upgrade to see in full],8/19/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Joe H.,Amazing [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jacquel [Upgrade to see in full],Run don [Upgrade to see in full],8/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ava R.,Good se [Upgrade to see in full],9/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jana K.,Savann  [Upgrade to see in full],8/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Evelyn  [Upgrade to see in full],I have  [Upgrade to see in full],3/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Michell [Upgrade to see in full],Quick o [Upgrade to see in full],10/17/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
AJ W.,This is [Upgrade to see in full],5/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ashley  [Upgrade to see in full],If I'm  [Upgrade to see in full],5/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Luba P.,Excel a [Upgrade to see in full],5/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Claudia [Upgrade to see in full],I rarel [Upgrade to see in full],3/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Elizabe [Upgrade to see in full],The tur [Upgrade to see in full],3/1/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ellie C [Upgrade to see in full],"Please, [Upgrade to see in full]",9/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Elizabe [Upgrade to see in full],We had  [Upgrade to see in full],9/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
E S.,Delicio [Upgrade to see in full],12/28/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Robert  [Upgrade to see in full],Only 2  [Upgrade to see in full],9/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Ana B.,Went th [Upgrade to see in full],4/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jim W.,Despite [Upgrade to see in full],8/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Snafu M [Upgrade to see in full],I order [Upgrade to see in full],12/12/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Nicole  [Upgrade to see in full],We went [Upgrade to see in full],8/22/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Mo C.,Delish! [Upgrade to see in full],7/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
M K.,Don't l [Upgrade to see in full],7/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Adam G.,I order [Upgrade to see in full],2/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Angelo  [Upgrade to see in full],The jus [Upgrade to see in full],6/25/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
K S.,Just ha [Upgrade to see in full],1/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Tj F.,Best fo [Upgrade to see in full],12/25/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Angela  [Upgrade to see in full],NOT Fam [Upgrade to see in full],6/1/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Steve H [Upgrade to see in full],Excelle [Upgrade to see in full],9/28/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Barry S [Upgrade to see in full],Savann  [Upgrade to see in full],10/24/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Duncan  [Upgrade to see in full],Fantast [Upgrade to see in full],8/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Jeannet [Upgrade to see in full],Had an  [Upgrade to see in full],9/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
ross f.,Excelle [Upgrade to see in full],3/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Dan C.,It's am [Upgrade to see in full],4/1/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Natalee [Upgrade to see in full],I love  [Upgrade to see in full],8/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
David J [Upgrade to see in full],Fantast [Upgrade to see in full],6/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Dorothy [Upgrade to see in full],The foo [Upgrade to see in full],10/21/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
Patrici [Upgrade to see in full],This is [Upgrade to see in full],9/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Savann Mediterranean  Cuisine Restaurant
